collection_date,sticker,companyName,date,operating_net_income,operating_inventory,operating_other_working_capital,operating_change_in_working_capital,operating_other_non_cash_items,operating_loss_from_discontinued_operations,operating_loss_from_disposision_of_businesses,operating_depreciation_and_amortisation,operating_amortisation_of_debt_discount_premium_and_issuance_cost,operating_payables,operating_receivable,operating_accounts_payable,operating_accounts_receivable,operating_accrued_liabilities,operating_cummulative_effect_of_accounting_change,operating_prepaid_expenses,operating_cash_paid_for_income_tax,operating_deferred_income_taxes,operating_deferred_tax_expense,operating_excess_tax_benefit_from_stock_based_compensation,operating_income_taxes_payable,operating_interest_payable,operating_effect_of_exchange_rate_changes,operating_other_assets_and_liabilities,operating_other_operating_activities,operating_net_cash_provided_by_operating_activities,investing_investments_in_property_plant_and_equipment,investing_property_and_equipments_net,investing_property_plant_and_equipment_reductions,investing_acquisitions_and_despositions,investing_acquisitions_net,investing_purchases_of_intangibles,investing_sale_of_intangibles,investing_purchases_of_investments,investing_common_stock_repurchased,investing_investment_asset_impairment_charges,investing_investment_losses_gains,investing_sale_maturities_of_investments,investing_other_investing_charges,investing_sale_maturities_of_fixed_maturity_and_equity_securities,investing_other_investing_activities,investing_net_cash_used_for_investing_activities,financing_change_in_short_term_borrowing,financing_loans,financing_debt_issued,financing_debt_repayment,financing_long_term_debt_issued,financing_long_term_debt_repayment,financing_redemption_of_prefered_stock,financing_repurchases_of_treasury_stock,financing_cash_dividends_paid,financing_cash_paid_for_interest,financing_cash_paid_for_interest,financing_preferred_stock_issued,financing_common_stock_issued,financing_warrant_issued,financing_stock_based_compensation,financing_other_financing_activities,financing_net_cash_used_for_financing_activities,net_change_in_cash,cash_at_beginning_of_period,cash_at_end_of_period,operating_cash_flow,capital_expenditure,free_cash_flow
20180209,NEWS,NEWSPHONE HELLAS SA (CR),2017-12-01 00:00:00,-1.0,0.0,-1.0,-1.0,-0.0,,,1.0,,,,,,,,,,,,,,,,,,0.0,-0.0,,0.0,,-0.0,,,,,,2.0,,,,0.0,-0.0,,,7.0,-6.0,,,,,-0.0,,,,,,,-0.0,1.0,1.0,2.0,3.0,0.0,-0.0,0.0
20180209,OLTH,TPA SA (CR),2012-12-01 00:00:00,,0.0,1.0,,21.0,,,,,,,,,,,,,,,,,,,,,21.0,-4.0,,,,,,,,,,-0.0,2.0,,,3.0,2.0,,,,,,,,,-4.0,,,,,,,,-4.0,19.0,69.0,88.0,21.0,-4.0,17.0
20180209,OLTH,TPA SA (CR),2013-12-01 00:00:00,,-0.0,0.0,,20.0,,,,,,,,,,,,,,,,,,,,,19.0,-3.0,,,,,,,,,,-1.0,5.0,,,3.0,5.0,,,,,,,,,-15.0,,,,,,,,-15.0,9.0,88.0,97.0,19.0,-3.0,16.0
20180209,OLTH,TPA SA (CR),2014-12-01 00:00:00,,0.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,23.0,-3.0,,,,,,,,,,,,,,2.0,-1.0,,,,,,,,,-40.0,,,,,,,,-40.0,-18.0,97.0,79.0,23.0,-3.0,20.0
20180209,OLTH,TPA SA (CR),2015-12-01 00:00:00,,0.0,-4.0,,17.0,,,,,,,,,,,,,,,,,,,,,13.0,-7.0,,,,,,,,,,,,,,1.0,-6.0,,,,,,,,,-20.0,,,,,,,,-20.0,-13.0,79.0,66.0,13.0,-7.0,6.0
20180209,OLTH,TPA SA (CR),2016-12-01 00:00:00,,-0.0,-2.0,,19.0,,,,,,,,,,,,,,,,,,,,,17.0,-2.0,,,,,,,-27.0,,,,,,,1.0,-28.0,,,,,,,,,-6.0,,,,,,,,-6.0,-18.0,66.0,48.0,17.0,-2.0,14.0
20180209,OLTH,TPA SA (CR),2017-12-01 00:00:00,,-0.0,-4.0,,24.0,,,,,,,,,,,,,,,,,,,,,20.0,-3.0,,,,,,,-46.0,,,,,,,1.0,-48.0,,,,,,,,,-6.0,,,,,,,,-6.0,-33.0,71.0,38.0,20.0,-3.0,18.0
20180209,OLYMP,TECHNICAL OLYMPIC SA (CR),2012-12-01 00:00:00,-35.0,1.0,18.0,18.0,10.0,,,14.0,,,,,,,,,,,,,,,,,,6.0,-1.0,,0.0,,,-0.0,,,,,,,,,0.0,-1.0,,,3.0,-6.0,,,,,,,,,0.0,,,-2.0,-4.0,1.0,4.0,5.0,6.0,-1.0,5.0
20180209,OLYMP,TECHNICAL OLYMPIC SA (CR),2013-12-01 00:00:00,-30.0,0.0,-1.0,-0.0,14.0,,,15.0,,,,,,,,,,,,,,,-0.0,,,-0.0,-1.0,,0.0,,,-0.0,,,,,,,,,,-1.0,,,1.0,-2.0,,,,,,,,,,,,-0.0,-1.0,-2.0,5.0,3.0,-0.0,-1.0,-1.0
20180209,OLYMP,TECHNICAL OLYMPIC SA (CR),2014-12-01 00:00:00,-9.0,1.0,-8.0,-6.0,6.0,,,14.0,,,,,,,,,,,,,,,,,,4.0,-5.0,,1.0,,,-0.0,,,,,-0.0,,,,3.0,-1.0,,,5.0,-6.0,,,,,,,,,,,,-1.0,-2.0,1.0,5.0,7.0,4.0,-5.0,-1.0
20180209,OLYMP,TECHNICAL OLYMPIC SA (CR),2015-12-01 00:00:00,-13.0,-1.0,0.0,-0.0,1.0,,,13.0,,,,,,,,,,,,,,,,,,0.0,-3.0,,0.0,,,-0.0,,,-0.0,,0.0,,,,,-3.0,,,5.0,-5.0,,,,,,,,,,,,-0.0,-1.0,-3.0,7.0,3.0,0.0,-3.0,-3.0
20180209,OLYMP,TECHNICAL OLYMPIC SA (CR),2016-12-01 00:00:00,-9.0,-1.0,-8.0,-8.0,3.0,,,9.0,,,,,,,,,,,,,,,,,,-5.0,-6.0,,0.0,,-0.0,-0.0,,,,,,,,,,-6.0,,,14.0,-2.0,,,,,,,,,,,,-2.0,10.0,-1.0,3.0,1.0,-5.0,-6.0,-11.0
20180209,OLYMP,TECHNICAL OLYMPIC SA (CR),2017-12-01 00:00:00,-15.0,0.0,4.0,4.0,3.0,,,9.0,,,,,,,,,,,,,,,,,,2.0,-4.0,,0.0,,-0.0,-0.0,,,,,,,,,,-5.0,,,6.0,-2.0,,,,,,,,,,,,-3.0,1.0,-2.0,3.0,2.0,2.0,-4.0,-3.0
20180209,OPAP,OPAP (CR),2012-12-01 00:00:00,638.0,-0.0,-28.0,-28.0,-90.0,,,44.0,,,,,,,,,,,,,,,,,,565.0,-11.0,,0.0,,,-23.0,,,,,,,,,-83.0,-117.0,,,,-36.0,,,,,-230.0,,,,,,,-10.0,-276.0,172.0,196.0,368.0,565.0,-34.0,531.0
20180209,OPAP,OPAP (CR),2013-12-01 00:00:00,188.0,-0.0,80.0,80.0,-38.0,,,44.0,,,,,,,,,,,,,,,,,,274.0,-6.0,,,,-129.0,-104.0,,,,,,,,,108.0,-130.0,,,,-87.0,,,,,-182.0,,,,,,,-0.0,-269.0,-126.0,368.0,242.0,274.0,-109.0,165.0
20180209,OPAP,OPAP (CR),2014-12-01 00:00:00,306.0,-1.0,7.0,6.0,-78.0,,,50.0,,,,,,,,,,,,,,,,,,284.0,-8.0,,0.0,,-7.0,-7.0,,,,,,,,,51.0,28.0,,,85.0,-267.0,,,,,-80.0,,,,,,,-0.0,-262.0,49.0,242.0,291.0,284.0,-16.0,268.0
20180209,OPAP,OPAP (CR),2015-12-01 00:00:00,300.0,-1.0,-40.0,-41.0,-119.0,,,59.0,,,,,,,,,,,,,,,,,,198.0,-28.0,,0.0,,-1.0,-12.0,,,-24.0,,-0.0,,,,1.0,-39.0,,,147.0,,,,,,-277.0,,,,,,,-1.0,-155.0,4.0,297.0,302.0,198.0,-40.0,159.0
20180209,OPAP,OPAP (CR),2016-12-01 00:00:00,237.0,1.0,-73.0,-72.0,-128.0,,,58.0,,,,,,,,,,,,,,,,,,94.0,-24.0,,1.0,,-1.0,-19.0,,,-11.0,,-1.0,,,,-9.0,-52.0,,,277.0,-42.0,,,,,-293.0,,,,,,,-1.0,-70.0,-28.0,302.0,274.0,94.0,-43.0,51.0
20180209,OPAP,OPAP (CR),2017-12-01 00:00:00,230.0,5.0,-18.0,-13.0,-81.0,,,59.0,,,,,,,,,,,,,,,,,,194.0,-40.0,,0.0,,-34.0,-21.0,,,-6.0,,0.0,,,,74.0,-22.0,,,274.0,-46.0,,,,,-233.0,,,,,,,-0.0,-11.0,161.0,187.0,348.0,194.0,-62.0,133.0
20180209,PANGAEA,NBG PANGAEA (CR),2012-12-01 00:00:00,,,-0.0,,64.0,,,,,,,,,,,,,,,,,,,,,64.0,-0.0,,,,,,,-0.0,,,,,,,6.0,5.0,,,,,,,,,,,,,,,,,,70.0,96.0,165.0,64.0,-0.0,64.0
20180209,PANGAEA,NBG PANGAEA (CR),2013-12-01 00:00:00,,,-1.0,,69.0,,,,,,,,,,,,,,,,,,,,,68.0,-0.0,,,,-55.0,,,-0.0,,,,,,,6.0,-50.0,,,,-2.0,,,,,-22.0,,,,0.0,,,-1.0,-25.0,-7.0,165.0,158.0,68.0,-0.0,68.0
20180209,PANGAEA,NBG PANGAEA (CR),2014-12-01 00:00:00,,,9.0,,73.0,,,,,,,,,,,,,,,,,,-0.0,,,82.0,-0.0,,,,-46.0,,,-243.0,,,,,,,3.0,-286.0,,,241.0,-7.0,,,,,-58.0,,,,6.0,,,-12.0,169.0,-35.0,161.0,126.0,82.0,-0.0,82.0
20180209,PANGAEA,NBG PANGAEA (CR),2015-12-01 00:00:00,,,-21.0,,68.0,,,,,,,,,,,,,,,,,,-0.0,,,47.0,-0.0,,,,,,,-91.0,,,,,,,0.0,-91.0,,,106.0,-45.0,,,,,-51.0,,,,,,,-2.0,8.0,-35.0,126.0,90.0,47.0,-0.0,47.0
20180209,PANGAEA,NBG PANGAEA (CR),2016-12-01 00:00:00,,,-12.0,,77.0,,,,,,,,,,,,,,,,,,-0.0,,,65.0,-0.0,,,,-4.0,,,-34.0,,,,0.0,,,0.0,-37.0,,,10.0,-5.0,,,,,-69.0,,,,,,,-0.0,-64.0,-36.0,90.0,55.0,65.0,-0.0,65.0
20180209,PANGAEA,NBG PANGAEA (CR),2017-12-01 00:00:00,,,14.0,,71.0,,,,,,,,,,,,,,,,,,-0.0,,,85.0,-0.0,,,,-4.0,,,-95.0,,,,,,,0.0,-99.0,,,57.0,-8.0,,,,,-51.0,,,,,,,-0.0,-3.0,-17.0,74.0,57.0,85.0,-0.0,85.0
20180209,PASAL,PASAL DEVELOPMENT S.A. (CR),2012-12-01 00:00:00,,0.0,-3.0,,-2.0,,,,,,,,,,,,,,,,,,,,,-5.0,-0.0,,5.0,,,,,,,,,,,,2.0,7.0,,,2.0,-4.0,,,,,,,,,,,,-1.0,-3.0,-2.0,3.0,1.0,-5.0,-0.0,-5.0
20180209,PASAL,PASAL DEVELOPMENT S.A. (CR),2013-12-01 00:00:00,,,-3.0,,0.0,,,,,,,,,,,,,,,,,,,,,-2.0,-0.0,,0.0,,-0.0,,,,,,,,,,2.0,2.0,,,2.0,-1.0,,,,,,,,,,,,-0.0,1.0,-0.0,1.0,1.0,-2.0,-0.0,-3.0
20180209,PASAL,PASAL DEVELOPMENT S.A. (CR),2014-12-01 00:00:00,,,-3.0,,2.0,,,,,,,,,,,,,,,,,,,,,-1.0,-0.0,,10.0,,,,,,,,,,,,2.0,12.0,,,4.0,-14.0,,,,,,,,,,,,-1.0,-11.0,-1.0,1.0,0.0,-1.0,-0.0,-1.0
20180209,PASAL,PASAL DEVELOPMENT S.A. (CR),2015-12-01 00:00:00,,-0.0,-15.0,,-1.0,,,,,,,,,,,,,,,,,,,,,-16.0,-0.0,,36.0,,,,,,,,,,,,0.0,36.0,,,37.0,-53.0,,,,,,,,,,,,-4.0,-20.0,-0.0,0.0,0.0,-16.0,-0.0,-16.0
20180209,PASAL,PASAL DEVELOPMENT S.A. (CR),2016-12-01 00:00:00,,0.0,0.0,,-1.0,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0,,0.0,,,,,,,,,,,,0.0,-0.0,,,38.0,-37.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
20180209,PASAL,PASAL DEVELOPMENT S.A. (CR),2017-12-01 00:00:00,,-0.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,-0.0,,,,,,,,,,,,,,0.0,-0.0,,,,-0.0,,,,,,,,,,,,,-0.0,1.0,0.0,1.0,1.0,-0.0,1.0
20180209,PERS,PERSEUS SA (CR),2012-12-01 00:00:00,0.0,2.0,-2.0,0.0,-0.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,-0.0,,,,,,,,,,-0.0,,,,0.0,0.0,,,14.0,-15.0,,,,,,,,,,,,0.0,-1.0,-0.0,1.0,1.0,1.0,-0.0,1.0
20180209,PERS,PERSEUS SA (CR),2013-12-01 00:00:00,2.0,-0.0,-2.0,-3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,3.0,-0.0,,,,,,,-0.0,,,-0.0,1.0,,,0.0,0.0,,,11.0,-14.0,,,,,,,,,,,,0.0,-3.0,0.0,1.0,1.0,3.0,-0.0,3.0
20180209,PERS,PERSEUS SA (CR),2014-12-01 00:00:00,3.0,0.0,2.0,2.0,-1.0,,,1.0,,,,,,,,,,,,,,,,,,4.0,-0.0,,,,,,,,,,-0.0,,,,0.0,-0.0,,,12.0,-13.0,,,,,,,,,,,,0.0,-1.0,4.0,1.0,5.0,4.0,-0.0,4.0
20180209,PERS,PERSEUS SA (CR),2015-12-01 00:00:00,4.0,-1.0,5.0,4.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,9.0,-0.0,,,,,,,-5.0,,,-0.0,,,,0.0,-5.0,,,2.0,-8.0,,,,,,,,,,,,0.0,-6.0,-2.0,5.0,3.0,9.0,-0.0,8.0
20180209,PERS,PERSEUS SA (CR),2016-12-01 00:00:00,1.0,-1.0,3.0,2.0,-1.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,-0.0,,,,,,,,,,-0.0,,,,0.0,-0.0,,,9.0,-10.0,,,,,,,,,,,,,-1.0,1.0,3.0,5.0,2.0,-0.0,2.0
20180209,PERS,PERSEUS SA (CR),2017-12-01 00:00:00,1.0,-0.0,3.0,3.0,-2.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,-0.0,,,,,,,,,,-0.0,,,,0.0,0.0,,,9.0,-16.0,,,,,,,,,,,,,-8.0,-5.0,11.0,6.0,2.0,-0.0,2.0
20180209,PETRO,PETROPOULOS PETROS (CR),2012-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,PETRO,PETROPOULOS PETROS (CR),2013-12-01 00:00:00,1.0,1.0,8.0,9.0,-1.0,,,1.0,,,,,,,,,,,,,,,,,,10.0,-0.0,,0.0,,,,,,-0.0,,,,,,1.0,1.0,,,,-5.0,,,,,,,,,,,,-0.0,-5.0,6.0,9.0,14.0,10.0,-0.0,10.0
20180209,PETRO,PETROPOULOS PETROS (CR),2014-12-01 00:00:00,2.0,1.0,-0.0,0.0,-0.0,,,1.0,,,,,,,,,,,,,,,,,,3.0,-0.0,,0.0,,,,,,-0.0,,,,,,0.0,0.0,,,,-4.0,,,,,,,,,,,,,-4.0,-1.0,14.0,13.0,3.0,-0.0,3.0
20180209,PETRO,PETROPOULOS PETROS (CR),2015-12-01 00:00:00,1.0,2.0,2.0,4.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,6.0,-1.0,,1.0,,,,,,,,,,,,0.0,-1.0,,,0.0,,,,,,,,,,0.0,,,-1.0,-0.0,5.0,13.0,19.0,6.0,-1.0,5.0
20180209,PETRO,PETROPOULOS PETROS (CR),2016-12-01 00:00:00,2.0,-2.0,-6.0,-8.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,-4.0,-0.0,,0.0,,,,,,-0.0,,,,,,0.0,-0.0,,,,-0.0,,,,,-1.0,,,,,,,-1.0,-2.0,-6.0,19.0,13.0,-4.0,-0.0,-4.0
20180209,PETRO,PETROPOULOS PETROS (CR),2017-12-01 00:00:00,2.0,-2.0,-2.0,-4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,-0.0,-1.0,,1.0,,,,,,,,,,,,0.0,-1.0,,,,1.0,,,,,,,,,,,,-1.0,-0.0,-1.0,13.0,12.0,-0.0,-1.0,-1.0
20180209,PLAIS,PLAISIO COMPUTERS SA (CR),2012-12-01 00:00:00,,6.0,2.0,7.0,5.0,,,4.0,,,,,,,,,,,,,,,,,,16.0,-2.0,,,,1.0,,,,,,,,,,1.0,0.0,,,8.0,-12.0,,,,,-2.0,,,,,,,,-6.0,10.0,35.0,45.0,16.0,-2.0,15.0
20180209,PLAIS,PLAISIO COMPUTERS SA (CR),2013-12-01 00:00:00,19.0,-3.0,-3.0,-6.0,-4.0,,,3.0,,,,,,,,,,,,,,,,,,12.0,-0.0,,,,0.0,,,,,,,,,,1.0,0.0,,,,-3.0,,,,,-3.0,,,,,,,0.0,-6.0,7.0,45.0,52.0,12.0,-0.0,12.0
20180209,PLAIS,PLAISIO COMPUTERS SA (CR),2014-12-01 00:00:00,22.0,-9.0,-6.0,-14.0,-8.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,-1.0,,,,,,,,,,,,,,0.0,-1.0,,,,-4.0,,,,,-4.0,,,,,,,,-9.0,-7.0,52.0,45.0,2.0,-1.0,1.0
20180209,PLAIS,PLAISIO COMPUTERS SA (CR),2015-12-01 00:00:00,9.0,-3.0,7.0,4.0,-8.0,,,2.0,,,,,,,,,,,,,,,,,,7.0,-1.0,,,,0.0,,,,-11.0,,,,,,0.0,-0.0,,,5.0,-4.0,,,,,,,,,,,,,-10.0,-3.0,45.0,42.0,7.0,-1.0,7.0
20180209,PLAIS,PLAISIO COMPUTERS SA (CR),2016-12-01 00:00:00,7.0,-8.0,-0.0,-8.0,-1.0,,,2.0,,,,,,,,,,,,,,,,,,-0.0,-2.0,,,,0.0,,,,-0.0,,,,,,0.0,-2.0,,,7.0,-2.0,,,,,-2.0,,,,,,,-0.0,3.0,1.0,42.0,43.0,-0.0,-2.0,-2.0
20180209,PLAIS,PLAISIO COMPUTERS SA (CR),2017-12-01 00:00:00,6.0,-2.0,-7.0,-9.0,-0.0,,,2.0,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,0.0,,,,-0.0,,,,,,0.0,-1.0,,,12.0,-8.0,,,,,-1.0,,,,,,,-0.0,3.0,1.0,36.0,37.0,-1.0,-1.0,-2.0
20180209,PLAKR,CRETE PLASTICS SA (CR),2012-12-01 00:00:00,21.0,6.0,2.0,7.0,-3.0,,,6.0,,,,,,,,,,,,,,,-0.0,,,31.0,-8.0,,0.0,,-2.0,,,,,,0.0,,,,1.0,-9.0,,,,,,,,,-0.0,,,,,,,-15.0,-15.0,7.0,11.0,18.0,31.0,-8.0,23.0
20180209,PLAKR,CRETE PLASTICS SA (CR),2013-12-01 00:00:00,19.0,-6.0,-9.0,-15.0,-3.0,,,7.0,,,,,,,,,,,,,,,0.0,,,8.0,-10.0,,0.0,,1.0,,,,-2.0,,0.0,,,,1.0,-8.0,,,,,,,,,-0.0,,,,,,,4.0,1.0,1.0,18.0,19.0,8.0,-10.0,-2.0
20180209,PLAKR,CRETE PLASTICS SA (CR),2014-12-01 00:00:00,22.0,-5.0,-2.0,-6.0,-6.0,,,7.0,,,,,,,,0.0,,,,,,,1.0,,,16.0,-15.0,,0.0,,,,,,,,0.0,,,,1.0,-15.0,,,4.0,-0.0,,,,,-3.0,,,,,,,,1.0,3.0,19.0,23.0,16.0,-15.0,1.0
20180209,PLAKR,CRETE PLASTICS SA (CR),2015-12-01 00:00:00,27.0,-3.0,-11.0,-14.0,-5.0,,,7.0,,,,,,,,,,,,,,,1.0,,,14.0,-7.0,,0.0,,-0.0,,,,-1.0,,0.0,,,,0.0,-7.0,,,,,,,,,-1.0,,,,,,,6.0,4.0,12.0,23.0,35.0,14.0,-7.0,7.0
20180209,PLAKR,CRETE PLASTICS SA (CR),2016-12-01 00:00:00,40.0,-7.0,2.0,-5.0,-7.0,,,7.0,,,,,,,,,,,,,,,-1.0,,,35.0,-7.0,,0.0,,-0.0,,,,-0.0,,0.0,,,,0.0,-7.0,,,1.0,,,,,,-4.0,,,,,,,-11.0,-14.0,12.0,35.0,47.0,35.0,-7.0,27.0
20180209,PLAKR,CRETE PLASTICS SA (CR),2017-12-01 00:00:00,39.0,-1.0,-2.0,-3.0,-9.0,,,7.0,,,,,,,,,,,,,,,-1.0,,,34.0,-7.0,,0.0,,1.0,,,,-1.0,,0.0,,,,-1.0,-6.0,,,,,,,,,-5.0,,,,,,,-18.0,-24.0,3.0,39.0,42.0,34.0,-7.0,28.0
20180209,PPA,P.P.A. S.A. (CR),2011-12-01 00:00:00,,-0.0,-1.0,,-0.0,,,16.0,,,,,-10.0,8.0,,3.0,,,,,,,,,,11.0,-10.0,,0.0,,,,,,,,,,,,1.0,-9.0,,,,,,,,,-1.0,,,,,,,3.0,2.0,5.0,8.0,13.0,11.0,-10.0,1.0
20180209,PPA,P.P.A. S.A. (CR),2012-12-01 00:00:00,,-0.0,-1.0,,2.0,,,17.0,-1.0,,,,-7.0,-3.0,,6.0,,,,,,,,,,14.0,-9.0,,0.0,,,,,,,,,,,,4.0,-5.0,,,,,,,,,-0.0,,,,,,,-4.0,-4.0,5.0,13.0,18.0,14.0,-9.0,5.0
20180209,PPA,P.P.A. S.A. (CR),2013-12-01 00:00:00,,-0.0,-1.0,,8.0,,,15.0,,,,,2.0,-6.0,,2.0,,,,,,,,,,21.0,-4.0,,0.0,,,,,,,,,,,,11.0,8.0,,,,,,,,,-1.0,,,,,,,-1.0,-2.0,26.0,15.0,41.0,21.0,-4.0,17.0
20180209,PPA,P.P.A. S.A. (CR),2014-12-01 00:00:00,,0.0,-1.0,,6.0,,,14.0,,,,,-0.0,-2.0,,1.0,,,,,,,,,,17.0,-2.0,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,-3.0,,,,,,,-3.0,-6.0,14.0,41.0,54.0,17.0,-2.0,16.0
20180209,PPA,P.P.A. S.A. (CR),2015-12-01 00:00:00,,-0.0,-1.0,,-3.0,,,15.0,-1.0,,,,1.0,2.0,,1.0,,,,,,,,,,14.0,-3.0,,0.0,,,,,,,1.0,,,,,2.0,-1.0,,,,,,,,,-2.0,,,,,,,-6.0,-9.0,5.0,54.0,59.0,14.0,-3.0,12.0
20180209,PPA,P.P.A. S.A. (CR),2017-12-01 00:00:00,,0.0,-1.0,,-9.0,,,15.0,-1.0,,,,-3.0,-2.0,,1.0,,,,,,,,,,0.0,-2.0,,0.0,,,,,,,,,,,,2.0,-0.0,,,,,,,,,,,,,,,,-6.0,-6.0,-6.0,63.0,57.0,0.0,-2.0,-2.0
20180209,PPC,PPC (CR),2012-12-01 00:00:00,,-14.0,-122.0,,1197.0,,,,,,,,,,,,,,,,,,,,,1060.0,-798.0,,,,-2.0,,,,,,,,,,53.0,-747.0,,,1080.0,-1272.0,,,,,-0.0,,,,,,,-206.0,-398.0,-85.0,364.0,279.0,1060.0,-798.0,262.0
20180209,PPC,PPC (CR),2013-12-01 00:00:00,,61.0,-134.0,,1136.0,,,,,,,,,,,,,,,,,,,,,1064.0,-722.0,,,,-3.0,,,,,,,,,,52.0,-673.0,,,285.0,-363.0,,,,,-6.0,,,,,,,-325.0,-409.0,-19.0,279.0,260.0,1064.0,-722.0,342.0
20180209,PPC,PPC (CR),2014-12-01 00:00:00,,42.0,-802.0,,1195.0,,,,,,,,,,,,,,,,,,,,,435.0,-670.0,,,,12.0,,,,,,,,,,64.0,-595.0,,,1200.0,-613.0,,,,,-0.0,,,,,,,-254.0,334.0,174.0,260.0,435.0,435.0,-670.0,-235.0
20180209,PPC,PPC (CR),2015-12-01 00:00:00,,-19.0,-597.0,,1615.0,,,,,,,,,163.0,,,,,,,,,,,,1162.0,-753.0,,,,29.0,,,,,,,,,,65.0,-659.0,,,65.0,-301.0,,,,,-12.0,,,,,,,-238.0,-486.0,17.0,435.0,452.0,1162.0,-753.0,409.0
20180209,PPC,PPC (CR),2016-12-01 00:00:00,,47.0,-61.0,,1103.0,,,,,,,,,93.0,,,,,,,,,,,,1191.0,-727.0,,,,3.0,,,,,,9.0,,,,58.0,-667.0,,,145.0,-332.0,,,,,-0.0,,,,,,,-287.0,-474.0,49.0,452.0,501.0,1191.0,-727.0,463.0
20180209,PPC,PPC (CR),2017-12-01 00:00:00,,,-67.0,,567.0,,,,,,,,,,,,,,,,,,,,,500.0,-697.0,,,,625.0,,,,,,,,,,225.0,153.0,,,291.0,-617.0,,,,,-0.0,,,,,,,-358.0,-684.0,-31.0,575.0,543.0,500.0,-697.0,-197.0
20180209,PROF,PROFILE SA (CR),2012-12-01 00:00:00,1.0,,1.0,1.0,0.0,,,2.0,,,,,,,,,,,,,,,,,,3.0,-3.0,,0.0,,,,,,,,,,,,0.0,-3.0,,,,-1.0,,,,,,,,,,,,1.0,1.0,2.0,4.0,6.0,3.0,-3.0,1.0
20180209,PROF,PROFILE SA (CR),2013-12-01 00:00:00,1.0,-0.0,-0.0,-0.0,-1.0,,,2.0,,,,,,,,,,,,,,,-0.0,,,1.0,-1.0,,,,-1.0,,,,-0.0,,,0.0,,,0.0,-2.0,,,,-1.0,,,,,-0.0,,,,,,,,-1.0,-1.0,6.0,5.0,1.0,-1.0,0.0
20180209,PROF,PROFILE SA (CR),2014-12-01 00:00:00,1.0,-0.0,-0.0,-1.0,-1.0,,,2.0,,,,,,,,,,,,,,,0.0,,,2.0,-1.0,,,,-2.0,,,,-0.0,,,0.0,,,0.0,-3.0,,,0.0,-0.0,,,,,,,,,,,,0.0,0.0,-1.0,5.0,4.0,2.0,-1.0,0.0
20180209,PROF,PROFILE SA (CR),2015-12-01 00:00:00,1.0,0.0,1.0,1.0,-1.0,,,2.0,,,,,,,,,,,,,,,0.0,,,3.0,-1.0,,,,-3.0,,,,,,,2.0,,,0.0,-2.0,,,2.0,-0.0,,,,,,,,,,,,0.0,2.0,3.0,4.0,7.0,3.0,-1.0,2.0
20180209,PROF,PROFILE SA (CR),2016-12-01 00:00:00,1.0,0.0,-1.0,-1.0,-0.0,,,2.0,,,,,,,,,,,,,,,-0.0,,,1.0,-5.0,,,,-7.0,,,,,,,4.0,,,0.0,-8.0,,,,-1.0,,,,,,,,,,,,8.0,7.0,-0.0,7.0,6.0,1.0,-5.0,-4.0
20180209,PROF,PROFILE SA (CR),2017-12-01 00:00:00,1.0,0.0,-3.0,-3.0,-1.0,,,2.0,,,,,,,,,,,,,,,-0.0,,,-1.0,-2.0,,,,-8.0,,,,,,,6.0,,,0.0,-4.0,,,,-3.0,,,,,,,,,,,,9.0,6.0,1.0,5.0,6.0,-1.0,-2.0,-3.0
20180209,QUAL,QUALITY & RELIABILITY SA (CR),2012-12-01 00:00:00,-1.0,-0.0,1.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,-0.0,-0.0,,,,,,,,,,-0.0,,,,0.0,-0.0,,,,-0.0,,,,,,,,,,,,,-0.0,-0.0,4.0,4.0,-0.0,-0.0,-1.0
20180209,QUAL,QUALITY & RELIABILITY SA (CR),2013-12-01 00:00:00,,-0.0,-2.0,-2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,-0.0,-0.0,,,,,0.0,,,,0.0,-1.0,,,,-0.0,,,,,,,,,,,,,-0.0,-2.0,4.0,1.0,-1.0,-1.0,-2.0
20180209,QUAL,QUALITY & RELIABILITY SA (CR),2014-12-01 00:00:00,,-0.0,-0.0,-0.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,1.0,-1.0,,0.0,,,,,,,,-0.0,,,,0.0,-1.0,,,2.0,-0.0,,,,,,,,,,,,-0.0,2.0,2.0,1.0,3.0,1.0,-1.0,-0.0
