collection_date,sticker,companyName,date,currentAssets_cash_and_cash_equivalents,currentAssets_cash_and_due_from_banks,currentAssets_short_term_investments,currentAssets_total_cash,currentAssets_inventories,currentAssets_deposits,currentAssets_derivative_assets,currentAssets_accumulated_other_comprehensive_income,currentAssets_trading_assets,currentAssets_other_current_assets,currentAssets_total_current_assets,nonCurrentAssets_land,nonCurrentAssets_fixtures_and_equipment,nonCurrentAssets_other_properties,nonCurrentAssets_property_and_equipment,nonCurrentAssets_property_and_equipment_at_cost,nonCurrentAssets_property_and_equipment_net,nonCurrentAssets_real_estate_properties,nonCurrentAssets_real_estate_properties_net,nonCurrentAssets_accumulated_depreciation,nonCurrentAssets_goodwill,nonCurrentAssets_intangible_assets,nonCurrentAssets_other_intangible_assets,nonCurrentAssets_deferred_revenues,nonCurrentAssets_receivables,nonCurrentAssets_premiums_and_other_receivables,nonCurrentAssets_unearned_premiums,nonCurrentAssets_prepaid_expenses,nonCurrentAssets_general_partner,nonCurrentAssets_minority_interest,nonCurrentAssets_net_loans,nonCurrentAssets_investments,nonCurrentAssets_equity_and_other_investments,nonCurrentAssets_other_long_term_assets,nonCurrentAssets_total_non_current_assets,other_assets,total_assets,currentLiabilities_accounts_payable,currentLiabilities_payables_and_accrued_expenses,currentLiabilities_short_term_debt,currentLiabilities_short_term_borrowing,currentLiabilities_capital_leases,currentLiabilities_taxes_payable,currentAssets_derivative_liabilities,currentLiabilities_other_current_liabilities,currentLiabilities_total_current_liabilities,nonCurrentLiabilities_accrued_liabilities,nonCurrentLiabilities_debt_securities,nonCurrentLiabilities_long_term_debt,nonCurrentLiabilities_capital_leases,nonCurrentLiabilities_deferred_taxes_liabilities,nonCurrentAssets_deferred_income_taxes,nonCurrentLiabilities_pensions_and_other_benefits,nonCurrentLiabilities_other_long_term_liabilities,nonCurrentLiabilities_total_non_current_liabilities,other_liabilities,total_liabilities,stockholdersEquity_additional_paid_in_capital,stockholdersEquity_retained_earnings,stockholdersEquity_treasurey_stock,stockholdersEquity_preferred_stock,stockholdersEquity_common_stock,total_stockholders_equity,total_liabilities_and_stockholders_equity
20180209,KARE,KARELIA TOBACCO CO. SA (CB),2013-12-01 00:00:00,173.0,,0.0,173.0,103.0,,,127.0,,,293.0,,,,,145.0,74.0,,,-71.0,,0.0,,,17.0,,,,,-0.0,,,,0.0,74.0,,367.0,,,,,,7.0,,67.0,73.0,,,,,9.0,,,3.0,12.0,,86.0,0.0,155.0,,,,281.0,367.0
20180209,KARE,KARELIA TOBACCO CO. SA (CB),2014-12-01 00:00:00,263.0,,0.0,264.0,56.0,,,126.0,,,336.0,,,,,146.0,71.0,,,-76.0,,0.0,,,17.0,,,,,-0.0,,,,0.0,71.0,,407.0,,,,,,12.0,,63.0,75.0,,,,,8.0,,,3.0,11.0,,86.0,0.0,196.0,,,,321.0,407.0
20180209,KARE,KARELIA TOBACCO CO. SA (CB),2015-12-01 00:00:00,115.0,,151.0,266.0,96.0,,,129.0,,,397.0,,,,,155.0,74.0,,,-81.0,,0.0,,,34.0,,,,,-0.0,,,,0.0,74.0,,471.0,,,,,,13.0,,97.0,110.0,,,,,9.0,,,3.0,12.0,,121.0,0.0,221.0,,,,350.0,471.0
20180209,KARE,KARELIA TOBACCO CO. SA (CB),2016-12-01 00:00:00,56.0,,130.0,187.0,218.0,,,133.0,,,480.0,,,,,165.0,80.0,,,-85.0,,0.0,,,74.0,,,,,-0.0,,,,0.0,80.0,,560.0,,,,,,5.0,,154.0,160.0,,,,,8.0,,,3.0,11.0,,171.0,0.0,256.0,,,,389.0,560.0
20180209,KERAL,KERAMIA-ALLATINI (CR),2007-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,KERAL,KERAMIA-ALLATINI (CR),2008-12-01 00:00:00,0.0,,0.0,0.0,1.0,,,14.0,,0.0,2.0,,,,,30.0,26.0,,,-3.0,,0.0,,,1.0,,,,,0.0,,,,0.0,26.0,,29.0,16.0,,1.0,,,,,,16.0,,,,,4.0,,,2.0,6.0,,22.0,,-7.0,,,,6.0,29.0
20180209,KERAL,KERAMIA-ALLATINI (CR),2009-12-01 00:00:00,0.0,,0.0,0.0,0.0,,,14.0,,0.0,2.0,,,,,19.0,17.0,,,-2.0,,0.0,,,2.0,,,,,0.0,,,,0.0,17.0,,20.0,6.0,,,,,0.0,,0.0,7.0,,,0.0,,2.0,,,1.0,4.0,,10.0,,-4.0,,,,9.0,20.0
20180209,KERAL,KERAMIA-ALLATINI (CR),2010-12-01 00:00:00,0.0,,0.0,0.0,0.0,,,14.0,,0.0,2.0,,,,,19.0,17.0,,,-2.0,,0.0,,,2.0,,,,,0.0,,,,0.0,17.0,,20.0,6.0,,,,,0.0,,0.0,7.0,,,1.0,,2.0,,,1.0,4.0,,11.0,,-5.0,,,,9.0,20.0
20180209,KERAL,KERAMIA-ALLATINI (CR),2011-12-01 00:00:00,0.0,,0.0,0.0,0.0,,,14.0,,1.0,1.0,,,,,19.0,17.0,,,-2.0,,0.0,,,,,,,,,,,,0.0,17.0,,18.0,,,1.0,,,0.0,,6.0,7.0,,,,,2.0,,0.0,1.0,3.0,,10.0,,-5.0,,,,8.0,18.0
20180209,KYRI,KIRIAKOULIS SHIPPING SA (CR),2012-12-01 00:00:00,1.0,,,1.0,1.0,,,19.0,,12.0,28.0,,,,,,27.0,,,,,0.0,,,13.0,,,,,1.0,,,,10.0,37.0,,65.0,6.0,,5.0,,,0.0,,4.0,17.0,,,8.0,4.0,0.0,,0.0,15.0,28.0,,44.0,,2.0,,,,21.0,65.0
20180209,KYRI,KIRIAKOULIS SHIPPING SA (CR),2013-12-01 00:00:00,3.0,,,3.0,1.0,,,7.0,,7.0,24.0,,,,,,27.0,,,,,0.0,,,13.0,,,,,1.0,,,,10.0,37.0,,60.0,,,5.0,,,0.0,,9.0,15.0,,,6.0,4.0,0.0,,,14.0,25.0,,40.0,12.0,2.0,,,,20.0,60.0
20180209,KYRI,KIRIAKOULIS SHIPPING SA (CR),2014-12-01 00:00:00,1.0,,,1.0,1.0,,,7.0,,5.0,19.0,,,,,,27.0,,,,,0.0,,,13.0,,,,,1.0,,,,7.0,34.0,,53.0,,,2.0,,,1.0,,7.0,10.0,,,5.0,3.0,0.0,,,15.0,24.0,,34.0,12.0,0.0,,,,19.0,53.0
20180209,KYRI,KIRIAKOULIS SHIPPING SA (CR),2015-12-01 00:00:00,2.0,,,2.0,1.0,,,7.0,,5.0,20.0,,,,,37.0,27.0,,,-9.0,,0.0,,,12.0,,,,,1.0,,,,5.0,32.0,,52.0,,,2.0,,,1.0,,8.0,12.0,,,4.0,3.0,0.0,,,14.0,21.0,,33.0,12.0,0.0,,,,19.0,52.0
20180209,KYRI,KIRIAKOULIS SHIPPING SA (CR),2016-12-01 00:00:00,1.0,,,1.0,0.0,,,7.0,,4.0,21.0,,,,,36.0,27.0,,,-9.0,,0.0,,,16.0,,,,,0.0,,,,4.0,31.0,,52.0,7.0,,2.0,,,0.0,,4.0,13.0,,,4.0,3.0,0.0,,,13.0,20.0,,33.0,12.0,0.0,,,,19.0,52.0
20180209,LAMDA,LAMDA DEVELOPMENT SA (CR),2012-12-01 00:00:00,116.0,,,,,,,231.0,,,,,,,,,,63.0,39.0,,,,,,,,,,,,,,,,,739.0,894.0,,,,71.0,,,,,,,,421.0,7.0,,,,,,99.0,598.0,,65.0,,,,296.0,894.0
20180209,LAMDA,LAMDA DEVELOPMENT SA (CR),2013-12-01 00:00:00,43.0,,,,,,,231.0,,,,,,,,,,23.0,12.0,,,0.0,,,,,,,,,,,,,,790.0,844.0,,,,253.0,,,,,,,,235.0,6.0,,,,,,100.0,595.0,,18.0,,,,250.0,844.0
20180209,LAMDA,LAMDA DEVELOPMENT SA (CR),2014-12-01 00:00:00,188.0,,,,,,,388.0,,,,,,,,,,11.0,4.0,,,0.0,,,,,,,,,,,,,,611.0,803.0,,,,112.0,,,,,,,,221.0,5.0,,,,,,77.0,415.0,,0.0,,,,388.0,803.0
20180209,LAMDA,LAMDA DEVELOPMENT SA (CR),2015-12-01 00:00:00,107.0,,,,,,,383.0,,,,,,,,,,11.0,4.0,,,0.0,,,,,,,,,,,,,,620.0,731.0,,,,16.0,,,,,,,,269.0,4.0,,,,,,81.0,371.0,,-22.0,,,,361.0,731.0
20180209,LAMDA,LAMDA DEVELOPMENT SA (CR),2016-12-01 00:00:00,99.0,,,,,,,381.0,,,,,,,,,,12.0,4.0,,,0.0,,,,,,,,,,,,,,604.0,706.0,,,,20.0,,,,,,,,249.0,,,,,,,82.0,351.0,,-26.0,,,,355.0,706.0
20180209,LAMPS,LAMPSA HOTEL SA (CR),2012-12-01 00:00:00,2.0,,,2.0,1.0,,,29.0,,5.0,8.0,,,,,221.0,145.0,,,-76.0,,6.0,,,,,,,,4.0,,,,0.0,156.0,,164.0,,,25.0,,,0.0,,6.0,32.0,,,42.0,,4.0,5.0,,3.0,53.0,,85.0,39.0,12.0,,,,79.0,164.0
20180209,LAMPS,LAMPSA HOTEL SA (CR),2013-12-01 00:00:00,4.0,,,4.0,1.0,,,30.0,,4.0,9.0,,,,,224.0,142.0,,,-82.0,,6.0,,,,,,,,4.0,,,,0.0,156.0,,165.0,3.0,,10.0,,,0.0,,5.0,18.0,,,53.0,,4.0,7.0,,3.0,64.0,,82.0,39.0,15.0,,,,83.0,165.0
20180209,LAMPS,LAMPSA HOTEL SA (CR),2014-12-01 00:00:00,3.0,,,3.0,1.0,,,24.0,,3.0,7.0,,,,,196.0,119.0,,,-77.0,,0.0,,,,,,,,3.0,,,,1.0,129.0,,136.0,3.0,,5.0,,,0.0,,4.0,13.0,,,36.0,,4.0,9.0,,3.0,46.0,,58.0,39.0,15.0,,,,78.0,136.0
20180209,LAMPS,LAMPSA HOTEL SA (CR),2015-12-01 00:00:00,6.0,,,6.0,1.0,,,25.0,,3.0,10.0,,,,,197.0,115.0,,,-82.0,,0.0,,,,,,,,3.0,,,,0.0,124.0,,134.0,2.0,,5.0,,,0.0,,5.0,13.0,,,31.0,,3.0,9.0,,3.0,41.0,,54.0,39.0,16.0,,,,80.0,134.0
20180209,LAMPS,LAMPSA HOTEL SA (CR),2016-12-01 00:00:00,7.0,,,7.0,1.0,,,25.0,,3.0,12.0,,,,,198.0,111.0,,,-87.0,,0.0,,,,,,,,3.0,,,,0.0,120.0,,132.0,3.0,,6.0,,,1.0,,6.0,15.0,,,26.0,,3.0,8.0,,3.0,35.0,,50.0,39.0,18.0,,,,82.0,132.0
20180209,LYK,INFORM P. LYKOS SA (CR),2006-12-01 00:00:00,5.0,,,5.0,7.0,,,,,3.0,32.0,,,,,,61.0,,,,5.0,4.0,,,17.0,,,,,,,,,1.0,72.0,,104.0,,,,,,,,20.0,23.0,,,,,,4.0,,7.0,7.0,,30.0,,,,,,,30.0
20180209,LYK,INFORM P. LYKOS SA (CR),2007-12-01 00:00:00,,,,,9.0,,,78.0,,50.0,80.0,,,,,,,,,,,,,,21.0,,,,,2.0,,,,72.0,72.0,,152.0,,,,,,,,60.0,60.0,,,,,,,,13.0,14.0,,74.0,,,,,,78.0,152.0
20180209,LYK,INFORM P. LYKOS SA (CR),2008-12-01 00:00:00,,,,,37.0,,,61.0,,8.0,67.0,,,,,,97.0,,,,5.0,7.0,,,23.0,,,,,8.0,,,,6.0,116.0,,183.0,12.0,,13.0,,,4.0,,11.0,41.0,,,40.0,,6.0,,,6.0,59.0,,100.0,,23.0,-0.0,,,83.0,183.0
20180209,LYK,INFORM P. LYKOS SA (CR),2009-12-01 00:00:00,22.0,,,22.0,15.0,,,31.0,,27.0,64.0,,,,,,91.0,,,,5.0,6.0,,,,,,,,8.0,,,,6.0,110.0,,174.0,,,12.0,,,4.0,,19.0,35.0,,,38.0,,5.0,,,5.0,56.0,,91.0,28.0,23.0,,,,83.0,174.0
20180209,LYK,INFORM P. LYKOS SA (CR),2010-12-01 00:00:00,24.0,,,24.0,16.0,,,32.0,,2.0,66.0,,,,,154.0,84.0,,,-70.0,2.0,4.0,,,24.0,,,,,8.0,,,,6.0,96.0,,163.0,7.0,,8.0,,,4.0,,12.0,32.0,,,34.0,,4.0,,6.0,-0.0,51.0,,83.0,28.0,20.0,,,,80.0,163.0
20180209,MHXAK,MICHANIKI SA (CR),2009-12-01 00:00:00,3.0,,,3.0,126.0,,,142.0,,89.0,389.0,,,,,64.0,64.0,,,,,0.0,,,138.0,,,33.0,,22.0,,,,109.0,174.0,,563.0,57.0,,182.0,,,0.0,,53.0,292.0,,,32.0,,22.0,1.0,2.0,11.0,91.0,,383.0,130.0,-91.0,,,,180.0,563.0
20180209,MHXAK,MICHANIKI SA (CR),2010-12-01 00:00:00,1.0,,,1.0,113.0,,,146.0,,85.0,335.0,,,,,101.0,47.0,,,-53.0,,0.0,,,99.0,,,36.0,,22.0,,,,121.0,172.0,,506.0,57.0,,161.0,,,0.0,,65.0,282.0,,,40.0,,13.0,3.0,,9.0,84.0,,366.0,130.0,-135.0,,,,141.0,506.0
20180209,MHXAK,MICHANIKI SA (CR),2011-12-01 00:00:00,32.0,,,32.0,90.0,,,80.0,,70.0,278.0,,,,,81.0,31.0,,,-49.0,,0.0,,,86.0,,,,,17.0,,,,129.0,161.0,,439.0,,,220.0,,,,,106.0,326.0,,,,,,0.0,,24.0,41.0,,367.0,130.0,-202.0,,,65.0,72.0,439.0
20180209,MHXAK,MICHANIKI SA (CR),2012-12-01 00:00:00,1.0,,0.0,1.0,98.0,,,144.0,,65.0,273.0,,,,,79.0,27.0,,,-52.0,,0.0,,,82.0,,,28.0,,16.0,,,,120.0,155.0,,428.0,45.0,,242.0,,,0.0,,54.0,340.0,,,,0.0,12.0,7.0,,12.0,40.0,,380.0,130.0,-226.0,,,,48.0,428.0
20180209,MHXAK,MICHANIKI SA (CR),2013-12-01 00:00:00,1.0,,0.0,1.0,64.0,,,139.0,,65.0,203.0,,,,,88.0,25.0,,,-63.0,,0.0,,,48.0,,,24.0,,9.0,,,,209.0,242.0,,444.0,50.0,,247.0,,,0.0,,61.0,359.0,,,,0.0,40.0,8.0,,12.0,61.0,,420.0,130.0,-245.0,,,,24.0,444.0
20180209,MHXAP,MICHANIKI SA (PR),2009-12-01 00:00:00,3.0,,,3.0,126.0,,,142.0,,89.0,389.0,,,,,64.0,64.0,,,,,0.0,,,138.0,,,33.0,,22.0,,,,109.0,174.0,,563.0,57.0,,182.0,,,0.0,,53.0,292.0,,,32.0,,22.0,1.0,2.0,11.0,91.0,,383.0,130.0,-91.0,,,,180.0,563.0
20180209,MHXAP,MICHANIKI SA (PR),2010-12-01 00:00:00,1.0,,,1.0,113.0,,,146.0,,85.0,335.0,,,,,101.0,47.0,,,-53.0,,0.0,,,99.0,,,36.0,,22.0,,,,121.0,172.0,,506.0,57.0,,161.0,,,0.0,,65.0,282.0,,,40.0,,13.0,3.0,,9.0,84.0,,366.0,130.0,-135.0,,,,141.0,506.0
20180209,MHXAP,MICHANIKI SA (PR),2011-12-01 00:00:00,32.0,,,32.0,90.0,,,80.0,,70.0,278.0,,,,,81.0,31.0,,,-49.0,,0.0,,,86.0,,,,,17.0,,,,129.0,161.0,,439.0,,,220.0,,,,,106.0,326.0,,,,,,0.0,,24.0,41.0,,367.0,130.0,-202.0,,,65.0,72.0,439.0
20180209,MHXAP,MICHANIKI SA (PR),2012-12-01 00:00:00,1.0,,0.0,1.0,98.0,,,144.0,,65.0,273.0,,,,,79.0,27.0,,,-52.0,,0.0,,,82.0,,,28.0,,16.0,,,,120.0,155.0,,428.0,45.0,,242.0,,,0.0,,54.0,340.0,,,,0.0,12.0,7.0,,12.0,40.0,,380.0,130.0,-226.0,,,,48.0,428.0
20180209,MHXAP,MICHANIKI SA (PR),2013-12-01 00:00:00,1.0,,0.0,1.0,64.0,,,139.0,,65.0,203.0,,,,,88.0,25.0,,,-63.0,,0.0,,,48.0,,,24.0,,9.0,,,,209.0,242.0,,444.0,50.0,,247.0,,,0.0,,61.0,359.0,,,,0.0,40.0,8.0,,12.0,61.0,,420.0,130.0,-245.0,,,,24.0,444.0
20180209,MIG,MARFIN INVESTMENT GROUP (CR),2012-12-01 00:00:00,217.0,,16.0,233.0,79.0,,,392.0,,673.0,986.0,,,,,1865.0,1487.0,,,-378.0,,879.0,,,,,,,,153.0,,,,435.0,2934.0,,3919.0,,,1399.0,,,5.0,,612.0,2016.0,,,522.0,,,133.0,,136.0,994.0,,3009.0,3834.0,-3316.0,,,,910.0,3919.0
20180209,MIG,MARFIN INVESTMENT GROUP (CR),2013-12-01 00:00:00,209.0,,7.0,216.0,69.0,,,279.0,,352.0,637.0,,,,,1783.0,1346.0,,,-437.0,,840.0,,,,,,,,121.0,,,,432.0,2647.0,,3284.0,,,1375.0,,,6.0,,418.0,1798.0,25.0,,469.0,13.0,,29.0,,55.0,890.0,,2689.0,3834.0,-3518.0,,,,595.0,3284.0
20180209,MIG,MARFIN INVESTMENT GROUP (CR),2014-12-01 00:00:00,141.0,,1.0,141.0,63.0,,,306.0,,371.0,576.0,,,,,1757.0,1265.0,,,-492.0,,760.0,,,,,,,,127.0,,,,393.0,2452.0,,3028.0,,,926.0,,,5.0,,368.0,1299.0,31.0,,811.0,15.0,,33.0,,45.0,1228.0,,2527.0,3874.0,-3679.0,,,,501.0,3028.0
20180209,MIG,MARFIN INVESTMENT GROUP (CR),2015-12-01 00:00:00,178.0,,4.0,182.0,60.0,,,313.0,,321.0,562.0,,,,,1696.0,1181.0,,,-515.0,,694.0,,,,,,,,115.0,,,,349.0,2262.0,,2824.0,,,898.0,,,3.0,,345.0,1246.0,32.0,,789.0,6.0,,38.0,,37.0,1185.0,,2430.0,3875.0,-3794.0,,,,394.0,2824.0
20180209,MIG,MARFIN INVESTMENT GROUP (CR),2016-12-01 00:00:00,143.0,,9.0,152.0,68.0,,,318.0,,300.0,519.0,,,,,1710.0,1134.0,,,-576.0,,672.0,,,,,,,,116.0,,,,350.0,2196.0,,2715.0,,,818.0,,,2.0,,343.0,1164.0,,,851.0,5.0,,40.0,,71.0,1238.0,,2402.0,3875.0,-3879.0,,,,313.0,2715.0
20180209,MINOA,MINOAN LINES SA (CR),2012-12-01 00:00:00,20.0,,,20.0,7.0,,,200.0,,42.0,68.0,,,,,542.0,408.0,,,-134.0,,0.0,,,,,,,,,,,,76.0,485.0,,553.0,103.0,,268.0,,,,,,370.0,,,,,0.0,,2.0,4.0,6.0,,376.0,27.0,-50.0,,,,176.0,553.0
20180209,MINOA,MINOAN LINES SA (CR),2013-12-01 00:00:00,19.0,,,19.0,4.0,,,270.0,,40.0,63.0,,,,,543.0,397.0,,,-146.0,,0.0,,,,,,,,,,,,69.0,467.0,,529.0,,,30.0,,,0.0,,72.0,102.0,,,211.0,,0.0,,1.0,4.0,216.0,,318.0,26.0,-85.0,,,,212.0,529.0
20180209,MINOA,MINOAN LINES SA (CR),2014-12-01 00:00:00,20.0,,,20.0,2.0,,,301.0,,32.0,55.0,,,,,546.0,384.0,,,-162.0,,0.0,,,,,,,,,,,,70.0,455.0,,509.0,,,24.0,,,0.0,,43.0,68.0,,,194.0,,0.0,,1.0,4.0,200.0,,267.0,26.0,-85.0,,,,242.0,509.0
20180209,MINOA,MINOAN LINES SA (CR),2015-12-01 00:00:00,25.0,,,25.0,3.0,,,301.0,,40.0,67.0,,,,,548.0,370.0,,,-177.0,,0.0,,,,,,,,,,,,68.0,438.0,,506.0,,,16.0,,,0.0,,46.0,63.0,,,178.0,,0.0,,1.0,4.0,184.0,,246.0,26.0,-67.0,,,,260.0,506.0
20180209,MINOA,MINOAN LINES SA (CR),2016-12-01 00:00:00,29.0,,,29.0,3.0,,,254.0,,45.0,78.0,,,,,464.0,303.0,,,-161.0,,0.0,,,,,,,,,,,,99.0,403.0,,480.0,,,14.0,,,1.0,,44.0,59.0,,,139.0,,0.0,,1.0,0.0,141.0,,200.0,26.0,0.0,,,,280.0,480.0
20180209,MLAND,MICROLAND COMPUTERS SA (CR),2012-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,MLAND,MICROLAND COMPUTERS SA (CR),2013-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,MLAND,MICROLAND COMPUTERS SA (CR),2014-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,MLAND,MICROLAND COMPUTERS SA (CR),2015-12-01 00:00:00,0.0,,,0.0,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,,,,,,,15.0,28.0,,,,,,,,,,,28.0,,-42.0,,,,-28.0,0.0
20180209,MLAND,MICROLAND COMPUTERS SA (CR),2016-12-01 00:00:00,0.0,,,0.0,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,,,,,,,15.0,28.0,,,,,,,,,,,28.0,,-42.0,,,,-28.0,0.0
20180209,MOH,MOTOR OIL (CR),2012-12-01 00:00:00,196.0,,,196.0,652.0,,,147.0,,466.0,1314.0,,,,,1846.0,1105.0,,,-741.0,,53.0,,,,,,,,1.0,,,,98.0,1256.0,,2570.0,,,669.0,,,0.0,,707.0,1376.0,,,514.0,,52.0,,,56.0,623.0,,2000.0,,422.0,,,,570.0,2570.0
20180209,MOH,MOTOR OIL (CR),2013-12-01 00:00:00,122.0,,2.0,123.0,543.0,,,134.0,,446.0,1112.0,,,,,1911.0,1083.0,,,-828.0,,49.0,,9.0,,,,,,1.0,,,,99.0,1231.0,,2343.0,,,,,,1.0,,641.0,973.0,,,,331.0,74.0,,,766.0,850.0,,1823.0,,386.0,,,,520.0,2343.0
20180209,MOH,MOTOR OIL (CR),2014-12-01 00:00:00,307.0,,0.0,308.0,484.0,,,134.0,,400.0,1192.0,,,,,2012.0,1074.0,,,-938.0,,47.0,,8.0,,,,,,1.0,,,,96.0,1217.0,,2408.0,,,,,,1.0,,677.0,1049.0,,,,371.0,42.0,,,895.0,947.0,,1996.0,,278.0,,,,412.0,2408.0
20180209,MOH,MOTOR OIL (CR),2015-12-01 00:00:00,671.0,,,671.0,411.0,,,158.0,,336.0,1418.0,,,,,2026.0,1016.0,,,-1010.0,,47.0,,7.0,,,,,,1.0,,,,87.0,1150.0,,2568.0,,,,,,65.0,,404.0,713.0,,,,244.0,72.0,,,1172.0,1253.0,,1966.0,,444.0,,,,602.0,2568.0
20180209,MOH,MOTOR OIL (CR),2016-12-01 00:00:00,800.0,,,800.0,561.0,,,163.0,,368.0,1729.0,,,,,2107.0,1006.0,,,-1101.0,,44.0,,6.0,,,,,,2.0,,,,84.0,1134.0,,2863.0,,,,,,70.0,,639.0,800.0,,,,91.0,78.0,,,1155.0,1241.0,,2041.0,,659.0,,,,822.0,2863.0
20180209,MOYZK,EL. D. MOUZAKIS SA (CB),2012-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,MOYZK,EL. D. MOUZAKIS SA (CB),2013-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180209,MOYZK,EL. D. MOUZAKIS SA (CB),2014-12-01 00:00:00,3.0,,,3.0,3.0,,,54.0,,3.0,9.0,,,,,54.0,32.0,,,-22.0,,0.0,,,,,,,,0.0,,,,19.0,51.0,,60.0,1.0,,5.0,,,0.0,,2.0,8.0,,,1.0,,,0.0,,15.0,16.0,,24.0,9.0,-27.0,,,,36.0,60.0
20180209,MOYZK,EL. D. MOUZAKIS SA (CB),2015-12-01 00:00:00,0.0,,,0.0,3.0,,,54.0,,3.0,6.0,,,,,53.0,31.0,,,-22.0,,0.0,,,,,,,,,,,,19.0,50.0,,56.0,0.0,,6.0,,,0.0,,1.0,8.0,,,1.0,,,0.0,,15.0,16.0,,24.0,9.0,-30.0,,,,32.0,56.0
20180209,MOYZK,EL. D. MOUZAKIS SA (CB),2016-12-01 00:00:00,0.0,,,0.0,3.0,,,55.0,,3.0,6.0,,,,,54.0,32.0,,,-22.0,,0.0,,,,,,,,,,,,20.0,52.0,,58.0,0.0,,0.0,,,0.0,,1.0,2.0,,,1.0,,1.0,,,21.0,23.0,,25.0,9.0,-31.0,,,,33.0,58.0
20180209,MYTIL,MYTILINEOS HOLDINGS (CR),2012-12-01 00:00:00,137.0,,3.0,139.0,152.0,,,-530.0,,768.0,1059.0,,,,,1734.0,1061.0,,,-674.0,209.0,245.0,,,,,,,,176.0,,,,29.0,1629.0,,2688.0,501.0,,307.0,,,,,613.0,1420.0,,,23.0,,151.0,86.0,15.0,119.0,484.0,,1904.0,278.0,357.0,-105.0,,784.0,,2688.0
20180209,MYTIL,MYTILINEOS HOLDINGS (CR),2013-12-01 00:00:00,182.0,,2.0,183.0,128.0,,,-619.0,,679.0,991.0,,,,,1822.0,1082.0,,,-750.0,,454.0,,,,,,,,233.0,,,,52.0,1674.0,,2664.0,,,256.0,,,,,519.0,775.0,,,435.0,0.0,169.0,86.0,18.0,169.0,1025.0,,1800.0,210.0,409.0,,,864.0,,2664.0
20180209,MYTIL,MYTILINEOS HOLDINGS (CR),2014-12-01 00:00:00,313.0,,4.0,317.0,152.0,,,-711.0,,518.0,988.0,,,,,1849.0,1063.0,,,-785.0,,450.0,,,,,,,,252.0,,,,91.0,1693.0,,2681.0,,,163.0,,,,,555.0,717.0,,,524.0,,172.0,89.0,,107.0,1054.0,,1771.0,210.0,501.0,,,910.0,,2681.0
20180209,MYTIL,MYTILINEOS HOLDINGS (CR),2015-12-01 00:00:00,201.0,,1.0,202.0,239.0,,,-756.0,,620.0,1061.0,,,,,1906.0,1070.0,,,-836.0,,449.0,,,,,,,,266.0,,,,236.0,1838.0,,2899.0,,,323.0,,,,,647.0,971.0,,,404.0,,170.0,83.0,19.0,105.0,964.0,,1935.0,210.0,546.0,,,964.0,,2899.0
20180209,MYTIL,MYTILINEOS HOLDINGS (CR),2016-12-01 00:00:00,198.0,,1.0,199.0,257.0,,,-790.0,,800.0,1257.0,,,,,1971.0,1073.0,,,-898.0,,452.0,,,,,,,,295.0,,,,224.0,1851.0,,3108.0,,,388.0,,,,,648.0,1035.0,,,429.0,,191.0,102.0,19.0,151.0,1084.0,,2119.0,210.0,580.0,,,989.0,,3108.0
20180209,NEWS,NEWSPHONE HELLAS SA (CR),2012-12-01 00:00:00,3.0,,0.0,3.0,0.0,,,11.0,,40.0,44.0,,,,,22.0,7.0,,,-15.0,,,,,,,,,,0.0,,,,6.0,13.0,,56.0,,,12.0,,,0.0,,19.0,32.0,,,0.0,0.0,0.0,,,1.0,1.0,,33.0,4.0,8.0,-0.0,,,23.0,56.0
20180209,NEWS,NEWSPHONE HELLAS SA (CR),2013-12-01 00:00:00,6.0,,0.0,6.0,0.0,,,11.0,,3.0,41.0,,,,,21.0,5.0,,,-16.0,,1.0,,,32.0,,,,,0.0,,,,4.0,10.0,,51.0,,,8.0,,,3.0,,15.0,26.0,,,,,0.0,,,1.0,2.0,,28.0,4.0,9.0,-0.0,,,23.0,51.0
20180209,NEWS,NEWSPHONE HELLAS SA (CR),2014-12-01 00:00:00,2.0,,0.0,2.0,0.0,,,11.0,,3.0,35.0,,,,,22.0,4.0,,,-17.0,,1.0,,,31.0,,,,,0.0,,,,7.0,12.0,,47.0,,,6.0,,,0.0,,14.0,20.0,,,,0.0,0.0,,0.0,1.0,2.0,,23.0,4.0,10.0,-0.0,,,24.0,47.0
